dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
CricketZ,0.8,0.8128205128205128,0.782051282051282,0.8256410256410256,0.782051282051282,0.8076923076923077,0.8564102564102564,0.8205128205128205,0.782051282051282,0.8076923076923077,0.8051282051282052,0.8051282051282052,0.8179487179487179,0.8025641025641026,0.8153846153846154,0.8461538461538461,0.8179487179487179,0.7846153846153846,0.7923076923076923,0.823076923076923,0.7897435897435897,0.8512820512820513,0.8102564102564103,0.8128205128205128,0.8205128205128205,0.7948717948717948,0.8,0.7794871794871795,0.8102564102564103,0.8
DiatomSizeReduction,0.9738562091503268,0.9019607843137256,0.9084967320261438,0.9967320261437908,0.977124183006536,0.9705882352941176,0.937908496732026,0.9869281045751634,0.9836601307189542,0.9509803921568628,0.9607843137254902,0.9803921568627452,0.9084967320261438,0.9607843137254902,0.9836601307189542,0.9411764705882352,0.9052287581699346,0.9869281045751634,0.977124183006536,0.9673202614379084,0.9934640522875816,0.9640522875816994,0.9869281045751634,0.9803921568627452,0.9869281045751634,0.9019607843137256,0.9509803921568628,0.9575163398692812,0.8888888888888888,0.9117647058823528
DistalPhalanxOutlineAgeGroup,0.7338129496402878,0.7697841726618705,0.7553956834532374,0.8057553956834532,0.7769784172661871,0.7985611510791367,0.8057553956834532,0.8129496402877698,0.7913669064748201,0.7553956834532374,0.7697841726618705,0.762589928057554,0.8345323741007195,0.7553956834532374,0.7913669064748201,0.7841726618705036,0.8129496402877698,0.7913669064748201,0.7913669064748201,0.7913669064748201,0.7913669064748201,0.7985611510791367,0.8273381294964028,0.7913669064748201,0.762589928057554,0.841726618705036,0.8057553956834532,0.8201438848920863,0.7410071942446043,0.762589928057554
DistalPhalanxOutlineCorrect,0.8043478260869565,0.8478260869565217,0.8188405797101449,0.855072463768116,0.8260869565217391,0.8442028985507246,0.8478260869565217,0.8297101449275363,0.8405797101449275,0.8297101449275363,0.8333333333333334,0.8369565217391305,0.8405797101449275,0.8115942028985508,0.8514492753623188,0.8478260869565217,0.8586956521739131,0.8478260869565217,0.8514492753623188,0.8369565217391305,0.7971014492753623,0.8369565217391305,0.8442028985507246,0.822463768115942,0.8079710144927537,0.8623188405797102,0.8188405797101449,0.8586956521739131,0.8369565217391305,0.8442028985507246
DistalPhalanxTW,0.6618705035971223,0.7122302158273381,0.7122302158273381,0.6618705035971223,0.6546762589928058,0.697841726618705,0.6906474820143885,0.7050359712230215,0.7194244604316546,0.7122302158273381,0.697841726618705,0.6906474820143885,0.6834532374100719,0.6762589928057554,0.7194244604316546,0.7050359712230215,0.6618705035971223,0.6690647482014388,0.697841726618705,0.7482014388489209,0.6834532374100719,0.7050359712230215,0.6906474820143885,0.6906474820143885,0.6690647482014388,0.6834532374100719,0.6618705035971223,0.6546762589928058,0.6762589928057554,0.7338129496402878
ECG200,0.88,0.89,0.88,0.91,0.87,0.89,0.9,0.91,0.82,0.86,0.85,0.89,0.9,0.88,0.93,0.9,0.88,0.92,0.9,0.83,0.87,0.87,0.89,0.87,0.93,0.86,0.89,0.91,0.91,0.91
ECG5000,0.9426666666666668,0.9431111111111112,0.9502222222222222,0.9453333333333334,0.9455555555555556,0.9477777777777778,0.9475555555555556,0.9457777777777778,0.9484444444444444,0.9422222222222222,0.9486666666666668,0.9426666666666668,0.9477777777777778,0.9486666666666668,0.9468888888888888,0.948,0.9444444444444444,0.9491111111111112,0.9464444444444444,0.9451111111111112,0.9415555555555556,0.9475555555555556,0.9422222222222222,0.9477777777777778,0.9422222222222222,0.9493333333333334,0.9411111111111112,0.9491111111111112,0.9457777777777778,0.9442222222222222
ECGFiveDays,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9907084785133564,1.0,1.0,1.0,1.0,0.9628339140534262,1.0,1.0,0.9988385598141696,0.9953542392566784,0.9988385598141696,1.0,0.994192799070848,1.0,0.9988385598141696,1.0,0.9883855981416956,1.0,0.9907084785133564,1.0,1.0
EOGHorizontalSignal,0.585635359116022,0.8535911602209945,0.8287292817679558,0.850828729281768,0.8314917127071824,0.8729281767955801,0.861878453038674,0.8646408839779005,0.8287292817679558,0.8701657458563536,0.8480662983425414,0.8646408839779005,0.8314917127071824,0.8259668508287292,0.8535911602209945,0.8453038674033149,0.8591160220994475,0.8646408839779005,0.8176795580110497,0.8729281767955801,0.8453038674033149,0.8011049723756906,0.8453038674033149,0.856353591160221,0.8370165745856354,0.856353591160221,0.8480662983425414,0.8232044198895028,0.8425414364640884,0.8287292817679558
EOGVerticalSignal,0.5138121546961326,0.8011049723756906,0.8149171270718232,0.7762430939226519,0.7707182320441989,0.8038674033149171,0.8011049723756906,0.7983425414364641,0.7900552486187845,0.8066298342541437,0.8093922651933702,0.8038674033149171,0.8149171270718232,0.8204419889502762,0.787292817679558,0.8204419889502762,0.7928176795580111,0.7983425414364641,0.8121546961325967,0.8093922651933702,0.7624309392265194,0.7541436464088398,0.7983425414364641,0.8204419889502762,0.7845303867403315,0.8259668508287292,0.7734806629834254,0.7817679558011049,0.7817679558011049,0.7679558011049724
