dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
HouseholdPowerConsumption2_nmv,30.54466446220849,26.20600753417876,25.80301770122327,25.233352650868863,27.314603470958044,27.259201324027696,24.88111171598868,24.534143543388303,25.960528110905777,25.19536758847789,25.99585083669985,27.30896444460542,26.210058422524025,27.067515221147413,24.944138943726472,25.21626565250313,26.376216660086403,25.191847385645904,26.051637280824345,26.562173297759102,26.41275661205529,24.61415129536114,26.78373592305122,25.49166760125414,25.598891485938317,25.238099931340116,25.48697666950012,25.189195423809764,26.7645642024335,25.611516620589352
IEEEPPG,30.9345128131292,2.826104530356239,2.4516762300769432,2.9349457812976825,2.421973443776193,3.1998116856705217,3.691108376329033,2.6193461059962364,2.312447755780033,3.197586346880157,2.9931832219521737,2.83553208591621,2.3002451289520955,3.1661232268639714,2.6143398881083786,2.8169517694064483,2.723727655464144,2.8073191714495587,2.2191592540434244,2.8650738941097624,2.7725469664678206,2.49809000187468,2.977368416555594,3.2039732929300757,2.517075044741085,2.683743797588386,3.5834156202549208,3.378208521405829,3.114838612355737,2.926140696375303
IronConcentration,52.45567404103966,51.63311723747577,53.22665346352462,47.64557053935442,49.02932394850308,69.22237080341321,53.64882995029068,57.64261409512877,53.00991553749312,60.09139080105728,59.657664478305264,62.88982055184036,63.79363511334073,63.16540185781008,52.36888640641392,61.36243881371578,52.142462690006845,58.85507933414672,52.0495951642093,55.046041765009136,61.66849139888536,54.86871567552425,54.47480672775046,53.48326876245428,57.73188285479182,58.61904067029732,57.074016333811386,61.38105673969805,62.96916079333016,52.30718609536461
LPGasMonitoringHomeActivity,1.217777361632865,1.2145524286104366,1.235145802498157,1.2499688659986607,1.2904664382627768,1.204921171651742,1.2291161469203518,1.1723319976414783,1.1748095546205688,1.1523249434567358,1.1476479241451862,1.198159527510284,1.235522107957111,1.2211038939661134,1.2266132916672727,1.2196094318594064,1.205922489244526,1.263826717345478,1.1929555917520624,1.1459562254559466,1.2136395620368572,1.213844973174089,1.196478020581429,1.2186127133828597,1.2128524650941284,1.1993159099016175,1.2030200051256044,1.1895792349584196,1.211855207047532,1.2660295934919257
LiveFuelMoistureContent,43.232358712285,40.08072405249592,41.30659205541741,40.15235255814584,39.03407624513599,38.9879123418697,40.83044518642178,40.834008296518654,38.7879984504852,39.65935995187254,41.01657867773528,39.3752042559665,38.73254195589121,38.13159886692622,40.36301885831693,40.41879048016831,38.86991231460803,40.13503873553886,41.35120124846922,41.79153409204223,40.30694156681157,41.72623697980682,41.91400452952863,39.53613699333015,39.9979223568086,41.92457635112196,40.39729273853409,40.71542592127512,39.04597479508375,39.5903665016023
MadridPM10Quality_nmv,7.419534064105263,7.677618975840008,7.464590128367274,7.9378220642553154,7.767166578081242,7.540560228202215,7.587820001302045,7.41187760471774,7.622207205972735,7.6722394377297665,7.436195871298304,7.397956823559606,7.998641918916988,7.719556901461844,7.829801248197641,7.495569774802218,7.885499100584337,7.476153987089782,7.535991562628296,7.776012710886713,7.794093515751395,7.507328671857021,7.374323637588095,7.55313495643083,7.699631037407962,7.383982823790373,7.5299179646146595,7.664379160260756,7.574002009852586,7.805610828174404
MagnesiumConcentration,104.11183395045292,162.21533565540346,91.36453774865002,170.6447324696772,102.27879436025718,94.9679793781517,130.11860606572475,160.14673958642857,109.9534476612954,111.61753861503072,151.5587933497439,120.97301596043718,174.1319922099027,120.65001304224036,155.50263309561203,139.12994923548416,127.4115079743757,149.66718792797448,143.09606879447963,78.0669109146738,89.27582404338831,178.35754206291884,93.10855331383677,103.04501517593133,94.9001696183508,68.86338358714728,75.11646480044897,179.13527781932862,81.75736406343265,121.55123803526249
ManganeseConcentration,69.68452409182702,68.9104573732276,74.48519626878341,75.29058460817609,80.48887452984273,81.46989749572968,82.67548271847033,66.22687027924981,74.60663297749804,63.52968253206452,68.71315554869915,76.5591957368316,79.60467995377154,78.51256420287433,60.20599830729307,80.00710201593526,69.78821577375854,75.95341047602251,75.9436130437269,71.44641520860507,71.48686794855573,84.28246674708619,84.6394943824331,71.7920606491238,86.49511957533991,70.72795878606347,64.72242892405383,66.14017038728298,67.79928398129206,86.2115955156414
MethaneMonitoringHomeActivity,0.5148748868775092,0.50850430500564,0.5149715729886859,0.5575439301364183,0.5334691045599327,0.4688695671291897,0.5417974228420944,0.433403992516788,0.4914999378157387,0.5212126384387366,0.4811727654845595,0.490813767224516,0.4979126670381966,0.546130595123907,0.5086818697565275,0.4935262404435019,0.4961285553342568,0.4920940712562326,0.4648359311233976,0.4613863951897905,0.4912503604053922,0.5336245482246845,0.4808715379573948,0.5086667523452071,0.4682889367325744,0.4715642903332254,0.5423088270487701,0.4979366508052074,0.5162538285771803,0.507955377212414
MetroInterstateTrafficVolume,531.6156034744263,544.6081958251436,517.9942522496074,545.2657229959233,524.9073475092785,563.4363001600367,548.3467421802538,566.9947570500185,518.856376866741,565.3510626773176,565.161419219466,532.7238899783204,576.0959551233549,581.9502534758611,552.1776009791711,543.6064854214359,526.3446817657235,537.4368102603463,552.5586261808321,562.6848803964019,548.2972260456568,557.3578672329644,544.8120746700713,522.9792512270578,581.3433733771028,536.097360413135,582.7446400816775,549.8989533226033,572.2107681218947,557.4910463891796
