model,dataset,mse,mae,rmse,r2,time,run
raw,FloodModeling2,0.00025736982425772676,0.003003195297065649,0.016042749897001038,0.24872419142923885,6.0920305252075195,20260209_131805_run3
raw,FloodModeling2,0.0002516164169158968,0.002999126686978686,0.015862421533797945,0.265518684588009,7.050243616104126,20260209_132441_run4
raw,FloodModeling2,0.0002584677676096447,0.003011754197860822,0.01607693277990689,0.2455192380829948,6.348851203918457,20260209_133110_run5
raw,BIDMC32HR,38.287246816083254,3.56662480877856,6.187668932326878,0.8063488277069488,88.18711709976196,20260209_144146_run5
raw,BIDMC32HR,34.434139686772355,3.316691880029358,5.8680609818552805,0.8258372677127298,90.94908690452576,20260209_142857_run4
raw,BIDMC32HR,47.63107869856894,3.983825874408119,6.901527272899017,0.7590891224989877,93.3990125656128,20260209_141554_run3
raw,BIDMC32HR,35.541562345887826,3.4282196922667976,5.961674458227976,0.8202360894093708,90.08005928993225,20260209_140248_run2
raw,BIDMC32HR,38.40060988254741,3.6425550714439527,6.19682256342292,0.8057754542591015,93.24991846084595,20260209_134955_run1
raw,BenzeneConcentration,13.627831655583526,2.5228599422286977,3.6915893129631208,0.7878452219319683,69.32191348075867,20260209_144326_run5
raw,BenzeneConcentration,14.345403379559642,2.569672523134305,3.787532624223802,0.7766742393651508,71.699289560318,20260209_143040_run4
raw,BenzeneConcentration,15.227377149221754,2.619134228087917,3.9022272036904457,0.762943885623378,70.59530997276306,20260209_141737_run3
raw,BenzeneConcentration,20.402253837560135,3.019078545299837,4.516885413375032,0.6823826603976434,71.08658361434937,20260209_140430_run2
raw,BenzeneConcentration,18.0820461140669,2.8225234399575845,4.252298921062218,0.7185030915190361,72.17015814781189,20260209_135138_run1
raw,IEEEPPG,956.1063793882963,25.859724090254453,30.920969897276773,0.010452376962512888,25.057226419448853,20260209_144214_run5
raw,IEEEPPG,968.396409618884,26.096576489460038,31.119068263990233,-0.002267515367373907,25.869141101837158,20260209_142925_run4
raw,IEEEPPG,998.2063733992923,26.550838005801285,31.59440414692596,-0.03312012699894673,26.06598401069641,20260209_141623_run3
raw,IEEEPPG,968.7712821984414,26.053371949621,31.12509087855715,-0.0026554996733463287,25.60512399673462,20260209_140316_run2
raw,IEEEPPG,978.8567026619121,26.232552573422353,31.286685709130523,-0.01309367272825912,25.393979787826538,20260209_135023_run1
